match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_aerialWon,stat_bigChanceCreated,stat_interceptionWon,stat_totalCross,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_firstName,stat_dispossessed,player_lastName,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_bigChanceMissed,stat_accurateCross,stat_savedShotsFromInsideTheBox,stat_punches,stat_outfielderBlock
12117188,away,Fluminense,Jhon Arias,jhon-arias,J. Arias,M,21,170,30718,M,jhonariasa,844096,EUR,874800000,M,21,21,False,47.0,46.0,1.0,1.0,0.0,11.0,11.0,35.0,41.0,5.0,,,90.0,74.0,6.9,14.0,0.0336238,3,,9.0,6.0,3.0,3.0,2.0,3.0,,,,4.0,3.0,2.0,0.2829,,1.0,,,5.0,1.0,,,,,2.0,,,,,,,,,
12117188,away,Fluminense,Ganso,ganso,Ganso,M,10,184,3271,M,,116853,EUR,624153600,M,10,10,False,55.0,52.0,,,0.0,19.0,19.0,33.0,41.0,3.0,,,70.0,66.0,7.2,9.0,0.0889048,1,,2.0,2.0,,,,,,,,,1.0,,0.0564,3.0,1.0,,,5.0,1.0,1.0,,0.3706,,1.0,,,,,,,,,
12117188,away,Fluminense,Keno,keno,Keno,M,11,174,1898,M,,787607,EUR,621388800,M,11,11,False,19.0,16.0,,,0.0,6.0,6.0,10.0,16.0,1.0,,,70.0,35.0,6.9,9.0,0.0344997,2,,4.0,7.0,2.0,2.0,1.0,2.0,,2.0,,1.0,4.0,,0.0775,2.0,,,,3.0,1.0,,,,,,,,,,,,,,
12117188,away,Fluminense,Kauã Elias,elias-kaua,K. Elias,F,19,180,2283,M,,1482841,EUR,1143504000,F,19,19,False,15.0,11.0,,,0.0,3.0,3.0,8.0,12.0,1.0,,,80.0,25.0,6.6,7.0,0.00920005,1,,2.0,4.0,,1.0,,1.0,1.0,1.0,,2.0,2.0,,0.0274,,1.0,,,,1.0,,,,Kauã Elias,,,,1.0,,,,,,
12117188,away,Fluminense,Esquerdinha,esquerdinha,Esquerdinha,D,28,180,428,M,,1597264,EUR,1141084800,D,53,53,True,16.0,14.0,1.0,1.0,0.0,7.0,7.0,8.0,11.0,,,,20.0,21.0,7.0,3.0,0.110051,0,,1.0,2.0,1.0,2.0,2.0,,,,,,,,,2.0,,,,2.0,,,,,Esquerdinha,,,,,,,1.0,,,
12117188,away,Fluminense,Lima,lima,Lima,M,45,181,1368,M,,807850,EUR,834451200,M,45,45,True,11.0,10.0,,,0.0,3.0,3.0,7.0,8.0,1.0,,,20.0,13.0,6.7,1.0,0.00722676,1,,,1.0,,,,1.0,,,,,1.0,,0.2975,,,,,,,,,,,,,,,,,,,,
12117188,away,Fluminense,Isaac,isaac,Isaac,M,11,177,320,M,,1464519,EUR,1082764800,F,32,32,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,20.0,5.0,6.5,,0.00451994,0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117188,away,Fluminense,Renato Augusto,renato-augusto,R. Augusto,M,7,185,1895,M,,34152,EUR,571276800,M,20,20,True,9.0,8.0,3.0,2.0,0.0,2.0,2.0,6.0,7.0,,,,10.0,10.0,6.5,1.0,0.00137215,0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12117188,away,Fluminense,John Kennedy,john-kennedy,John Kennedy,F,99,173,5275,M,,1087399,EUR,1021680000,F,9,9,True,6.0,3.0,2.0,,0.0,1.0,1.0,2.0,5.0,,,,10.0,12.0,6.8,5.0,0.212258,1,,1.0,2.0,,2.0,1.0,,,,,1.0,1.0,,0.0163,,,,,,,1.0,,0.0088,,,,,,,,,,,
12117188,away,Fluminense,Vitor Eudes,vitor-eudes,Vitor Eudes,G,98,195,588,M,,927666,EUR,908928000,G,98,98,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117188,away,Fluminense,Guga,guga,Guga,D,23,173,1100,M,,928134,EUR,904348800,D,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117188,away,Fluminense,Lucas Justen,lucas-justen,Lucas Justen,D,22,185,90,M,,1521960,EUR,1057190400,D,46,46,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117188,away,Fluminense,Antônio Carlos,antonio-carlos,A. Carlos,D,3,191,278,M,,242209,EUR,731462400,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117188,away,Fluminense,Manoel,manoel,Manoel,D,26,182,614,M,,84845,EUR,635990400,D,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117188,away,Fluminense,Facundo Bernal,bernal-facundo,F. Bernal,M,5,187,1705,M,,1177404,EUR,1061424000,M,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117188,away,Fluminense,Matheus Martinelli,martinelli-matheus,M. Martinelli,M,8,176,4179,M,,1067671,EUR,1002240000,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
